CustomerID,Platform,Age,AgeGroup,Gender,Location,AccountAge_Months,SignupDate,PreferredLanguage,SubscriptionType,PaymentMethod,PaymentPlan,RenewalStatus, MonthlyCharges_INR , TotalCharges_INR ,PaymentDelays,FailedPayments,No_of_Subscription-Pauses,Referred_to_Friend,Avg_Monthly_WatchTime,Weekly_WatchedTime,Sessions_PerMonth,Avg_SessionDuration_Mins,No_of_ActiveDays,Last_LoginDate,No_of_InactiveDays,Content_Completion_Rate,Videos_Watched,Genres_Viewed,WatchlistSize,NumDownloads,PlatformFriends,DeviceRegistered,BufferingFrequency,PlaybackErrors,ServiceFailureCount,NetworkType,SupportTicketsPerMonth,SatisfactionScore,NetPromoterScore,ThumbsUp,ThumbsDown,AdEngagementRate_%,ChurnLabel,ChurnReason
CUST00840,SonyLiv,25,25-34,Female,Chennai,27,2021-09-22,Tamil,Standard,Credit Card,Monthly,No, ₹ 335.60 ," ₹ 7,797.89 ",1,0,0,No,782  min,181.9  min,1,57,16  days,2023-12-29,3  days,59.4  %,23  nos,Romance,0,2,6,Mobile,7,0,1,WiFi,0,4,3,31,8,0,0,N/A
CUST00841,JioHotstar,20,18-24,Female,Chennai,31,2021-06-07,Tamil,Premium,Net Banking,Monthly,Yes, ₹ 488.70 ," ₹ 13,584.34 ",2,0,0,Yes,1198  min,278.6  min,7,29.7,11  days,2023-12-30,2  days,43.8  %,53  nos,Reality,30,3,0,Smart TV,4,1,0,4G,1,2,8,22,6,0,1,Price
CUST00842,JioHotstar,28,25-34,Male,Delhi,52,2019-09-10,Marathi,Premium,UPI,Monthly,No, ₹ 497.03 ," ₹ 22,959.07 ",0,0,0,No,1082  min,251.6  min,21,39.6,12  days,2023-12-27,5  days,80.1  %,50  nos,Documentary,16,3,4,Smart TV,3,1,0,5G,1,3,7,36,7,0,0,N/A
CUST00843,SonyLiv,21,18-24,Female,Chennai,36,2020-12-27,English,Basic,Net Banking,Annual,No, ₹ 138.62 ," ₹ 4,422.39 ",1,0,1,No,1001  min,232.8  min,17,44.7,15  days,2023-12-29,3  days,44  %,53  nos,Sci-Fi,12,7,2,Laptop,7,1,0,3G,0,2,8,19,1,15.7,0,N/A
CUST00844,JioHotstar,28,25-34,Female,Kolkata,58,2019-03-13,Bengali,Family,Debit Card,Monthly,Yes, ₹ 630.76 ," ₹ 32,475.23 ",1,1,0,No,1188  min,276.3  min,40,83,11  days,2023-12-25,7  days,56  %,39  nos,Action,9,4,3,Mobile,2,3,0,5G,1,1,3,16,15,0,1,Technical Issues
CUST00845,JioHotstar,31,25-34,Female,Delhi,54,2019-07-17,Malayalam,Standard,UPI,Monthly,Yes, ₹ 324.85 ," ₹ 17,345.19 ",1,0,0,No,171  min,39.8  min,20,50.2,19  days,2023-12-21,11  days,68.7  %,49  nos,Reality,25,6,3,Mobile,4,1,0,5G,0,3,3,27,15,0,0,N/A
CUST00846,Netflix,20,18-24,Male,Chennai,25,2021-11-24,Kannada,Premium,Net Banking,Monthly,Yes, ₹ 534.19 ," ₹ 12,233.44 ",0,2,0,No,1741  min,404.9  min,10,47.4,6  days,2023-12-31,1  days,50  %,14  nos,Sports,30,5,1,Mobile,7,1,0,WiFi,1,3,7,0,7,0,0,N/A
CUST00847,JioHotstar,23,18-24,Male,Mumbai,15,2022-09-16,Tamil,Basic,UPI,Monthly,No, ₹ 179.03 ," ₹ 2,605.65 ",2,2,1,No,528  min,122.8  min,17,33.4,29  days,2023-12-28,4  days,85.5  %,70  nos,Romance,23,6,3,Mobile,7,2,1,4G,0,3,7,34,2,48.1,0,N/A
CUST00848,ZEE5,18,18-24,Male,Mumbai,23,2022-02-06,Malayalam,Premium,Debit Card,Annual,Yes, ₹ 459.40 ," ₹ 9,866.42 ",1,0,0,No,1584  min,368.4  min,16,43.7,25  days,2024-01-01,0  days,44.7  %,22  nos,Horror,8,13,5,Laptop,2,1,0,4G,1,3,2,22,4,0,0,N/A
CUST00849,Netflix,42,35-44,Male,Delhi,23,2022-01-18,Marathi,Standard,Net Banking,Annual,Yes, ₹ 274.35 ," ₹ 6,147.90 ",0,0,0,Yes,587  min,136.5  min,14,47.1,8  days,2023-12-26,6  days,69.2  %,62  nos,Drama,11,7,2,Smart TV,4,1,1,WiFi,0,1,9,24,0,0,0,N/A
CUST00850,Netflix,36,35-44,Male,Kolkata,59,2019-02-13,Malayalam,Standard,UPI,Annual,No, ₹ 281.88 ," ₹ 16,529.41 ",1,0,1,No,870  min,202.3  min,4,56.9,13  days,2023-12-21,11  days,42.1  %,37  nos,Drama,10,4,3,Mobile,4,1,0,WiFi,2,2,5,20,0,0,0,N/A
CUST00851,JioHotstar,26,25-34,Male,Jaipur,37,2020-11-25,Tamil,Standard,Net Banking,Monthly,Yes, ₹ 276.79 ," ₹ 9,623.64 ",1,0,0,No,1120  min,260.5  min,19,60.9,9  days,2023-12-26,6  days,67.4  %,75  nos,Documentary,13,4,2,Tablet,6,0,0,WiFi,1,3,5,8,10,0,0,N/A
CUST00852,Amazon Prime,25,25-34,Male,Pune,8,2023-05-04,Bengali,Standard,Wallet,Monthly,Yes, ₹ 298.40 ," ₹ 2,324.94 ",1,0,0,Yes,1247  min,290  min,12,57,25  days,2023-12-28,4  days,74.5  %,68  nos,Comedy,15,1,1,Laptop,1,1,0,WiFi,2,3,8,14,10,0,0,N/A
CUST00853,SonyLiv,39,35-44,Non-Binary,Chennai,60,2019-01-05,Telugu,Standard,UPI,Monthly,Yes, ₹ 274.07 ," ₹ 16,356.86 ",2,0,0,No,1156  min,268.8  min,22,59.5,14  days,2023-12-28,4  days,88.3  %,31  nos,Sci-Fi,20,3,2,Laptop,4,2,0,WiFi,2,3,5,37,4,0,0,N/A
CUST00854,JioHotstar,19,18-24,Male,Jaipur,40,2020-08-30,Kannada,Standard,UPI,Annual,No, ₹ 315.25 ," ₹ 12,055.31 ",0,0,0,No,1047  min,243.5  min,9,75.4,26  days,2023-12-27,5  days,74.3  %,11  nos,Romance,13,4,3,Smart TV,7,1,1,WiFi,1,5,4,14,6,0,0,N/A
CUST00855,Netflix,32,25-34,Female,Delhi,48,2020-01-13,Tamil,Standard,UPI,Annual,No, ₹ 330.11 ," ₹ 14,844.55 ",0,0,1,Yes,747  min,173.7  min,21,35.1,5  days,2023-12-30,2  days,89.4  %,45  nos,Sports,12,3,1,Laptop,0,2,0,4G,0,3,6,4,12,0,0,N/A
CUST00856,SonyLiv,23,18-24,Male,Hyderabad,49,2019-11-24,Gujarati,Premium,UPI,Monthly,No, ₹ 496.24 ," ₹ 22,347.05 ",2,0,0,No,565  min,131.4  min,12,29.9,14  days,2024-01-01,0  days,81.1  %,42  nos,Reality,16,6,1,Smart TV,2,4,0,3G,0,2,6,43,5,0,1,Technical Issues
CUST00857,JioHotstar,34,25-34,Male,Hyderabad,33,2021-03-31,Tamil,Basic,Credit Card,Annual,Yes, ₹ 124.34 ," ₹ 3,642.85 ",0,0,0,No,1036  min,240.9  min,13,69.9,10  days,2023-12-28,4  days,39.6  %,46  nos,Action,21,3,4,Laptop,2,1,0,4G,0,3,7,20,7,38.7,0,N/A
CUST00858,ZEE5,24,18-24,Non-Binary,Chennai,46,2020-03-17,Malayalam,Standard,Net Banking,Monthly,Yes, ₹ 311.19 ," ₹ 13,881.90 ",2,0,2,No,516  min,120  min,24,45.1,22  days,2023-12-29,3  days,60.7  %,45  nos,Documentary,22,8,3,Mobile,2,1,4,4G,1,3,4,34,7,0,0,N/A
CUST00859,Amazon Prime,29,25-34,Male,Lucknow,4,2023-08-16,Marathi,Standard,Net Banking,Monthly,Yes, ₹ 294.02 ," ₹ 1,072.65 ",0,0,0,Yes,970  min,225.6  min,21,28.1,10  days,2023-12-30,2  days,100  %,18  nos,Thriller,23,4,5,Mobile,1,0,1,4G,1,2,7,23,8,0,0,N/A
CUST00860,Netflix,23,18-24,Male,Ahmedabad,50,2019-11-01,English,Standard,UPI,Monthly,Yes, ₹ 301.44 ," ₹ 14,360.65 ",1,0,1,No,947  min,220.2  min,21,13.2,6  days,2023-12-26,6  days,78.1  %,75  nos,Documentary,28,4,3,Laptop,4,1,1,WiFi,0,3,4,14,3,0,0,N/A
CUST00861,Netflix,34,25-34,Male,Pune,18,2022-07-04,Malayalam,Basic,UPI,Monthly,Yes, ₹ 160.21 ," ₹ 2,731.18 ",0,0,0,Yes,1489  min,346.3  min,22,57.9,11  days,2024-01-01,0  days,56.5  %,44  nos,Sci-Fi,41,5,2,Laptop,3,0,0,4G,0,1,8,46,8,77.3,1,Found Alternative
CUST00862,ZEE5,33,25-34,Male,Hyderabad,7,2023-05-21,Tamil,Basic,Wallet,Monthly,Yes, ₹ 175.35 ," ₹ 1,099.72 ",1,1,0,No,1567  min,364.4  min,21,55.9,24  days,2023-12-30,2  days,73  %,35  nos,Reality,26,2,2,Smart TV,1,0,0,5G,1,3,7,23,11,33.1,0,N/A
CUST00863,Netflix,24,18-24,Female,Bangalore,37,2020-12-01,Telugu,Family,UPI,Quarterly,Yes, ₹ 616.89 ," ₹ 20,682.25 ",0,0,0,Yes,1207  min,280.7  min,12,40.2,13  days,2023-12-28,4  days,52.1  %,55  nos,Sci-Fi,13,5,2,Laptop,4,0,0,5G,3,3,10,21,3,0,0,N/A
CUST00864,Netflix,29,25-34,Female,Mumbai,43,2020-06-06,Hindi,Family,UPI,Annual,Yes, ₹ 626.90 ," ₹ 26,690.83 ",0,0,0,No,761  min,177  min,29,26.3,19  days,2024-01-01,0  days,65.5  %,62  nos,Drama,27,4,3,Mobile,1,2,0,WiFi,1,4,6,23,8,0,0,N/A
CUST00865,ZEE5,31,25-34,Male,Lucknow,11,2023-01-19,Marathi,Family,UPI,Monthly,Yes, ₹ 644.82 ," ₹ 6,505.65 ",2,0,0,Yes,542  min,126  min,11,36.7,16  days,2024-01-01,0  days,62.7  %,0  nos,Sports,24,6,3,Mobile,5,0,1,WiFi,0,4,3,26,0,0,0,N/A
CUST00866,ZEE5,35,35-44,Male,Pune,3,2023-09-08,Marathi,Basic,Wallet,Monthly,No, ₹ 174.33 , ₹ 496.29 ,1,0,1,No,696  min,161.9  min,13,26.6,6  days,2024-01-01,0  days,54.5  %,49  nos,Reality,10,6,3,Mobile,3,4,0,4G,1,3,4,12,3,47.4,0,N/A
CUST00867,Amazon Prime,40,35-44,Female,Lucknow,48,2019-12-25,Gujarati,Standard,Net Banking,Quarterly,Yes, ₹ 292.46 ," ₹ 12,217.64 ",1,1,0,No,727  min,169.1  min,14,61.7,7  days,2023-12-25,7  days,40.9  %,31  nos,Romance,3,3,5,Tablet,2,2,0,WiFi,1,2,6,37,2,0,0,N/A
CUST00868,Netflix,51,45-54,Male,Delhi,22,2022-02-12,Gujarati,Standard,Credit Card,Monthly,No, ₹ 277.45 ," ₹ 5,451.27 ",1,0,1,No,4  min,0.9  min,24,16.5,0  days,2023-12-30,2  days,50.7  %,47  nos,Action,25,4,1,Smart TV,3,1,0,WiFi,0,4,6,36,2,0,0,N/A
CUST00869,Amazon Prime,33,25-34,Female,Lucknow,38,2020-11-16,Tamil,Standard,Net Banking,Monthly,Yes, ₹ 248.84 ," ₹ 8,467.23 ",0,1,0,Yes,791  min,184  min,11,64.4,6  days,2024-01-01,0  days,70.9  %,59  nos,Sports,18,2,2,Mobile,3,1,1,5G,1,2,3,15,8,0,0,N/A
CUST00870,JioHotstar,30,25-34,Female,Bangalore,35,2021-01-25,Marathi,Premium,UPI,Monthly,Yes, ₹ 504.73 ," ₹ 15,507.81 ",0,0,0,Yes,1214  min,282.3  min,31,40.8,17  days,2023-12-20,12  days,70.9  %,30  nos,Horror,0,2,5,Mobile,10,0,0,WiFi,2,4,4,30,10,0,0,N/A
CUST00871,JioHotstar,37,35-44,Male,Pune,15,2022-10-07,English,Family,UPI,Monthly,No, ₹ 643.64 ," ₹ 9,410.30 ",0,0,0,No,1174  min,273  min,16,49.4,14  days,2023-12-31,1  days,14.6  %,72  nos,Documentary,13,2,2,Laptop,2,1,1,WiFi,0,3,5,15,4,0,0,N/A
CUST00872,Netflix,43,35-44,Male,Chennai,43,2020-06-07,Bengali,Premium,Credit Card,Quarterly,No, ₹ 507.82 ," ₹ 20,611.87 ",0,0,0,Yes,990  min,230.2  min,8,43,13  days,2023-12-31,1  days,53.2  %,38  nos,Romance,22,3,1,Smart TV,5,1,1,WiFi,1,3,2,28,7,0,0,N/A
CUST00873,Amazon Prime,33,25-34,Female,Chennai,56,2019-05-05,Malayalam,Basic,UPI,Quarterly,Yes, ₹ 141.08 ," ₹ 7,624.51 ",0,1,1,Yes,732  min,170.2  min,21,46,5  days,2024-01-01,0  days,94.8  %,32  nos,Thriller,4,6,4,Mobile,0,0,2,WiFi,1,4,4,52,6,34.3,0,N/A
CUST00874,SonyLiv,37,35-44,Male,Jaipur,23,2022-01-31,Tamil,Family,UPI,Quarterly,No, ₹ 666.05 ," ₹ 13,936.30 ",2,0,0,No,831  min,193.3  min,22,17.3,14  days,2023-12-24,8  days,89.8  %,36  nos,Romance,26,8,2,Tablet,2,1,1,WiFi,0,3,6,26,17,0,0,N/A
CUST00875,Amazon Prime,20,18-24,Female,Chennai,6,2023-06-08,Gujarati,Premium,UPI,Monthly,Yes, ₹ 479.86 ," ₹ 2,654.08 ",2,0,0,Yes,931  min,216.5  min,8,42,13  days,2023-12-29,3  days,74.4  %,45  nos,Action,31,9,3,Laptop,2,1,0,WiFi,1,4,2,17,7,0,0,N/A
CUST00876,SonyLiv,18,18-24,Male,Lucknow,26,2021-11-03,Malayalam,Premium,Credit Card,Annual,Yes, ₹ 514.71 ," ₹ 12,386.04 ",1,0,0,No,619  min,144  min,7,54,14  days,2023-12-23,9  days,66.1  %,32  nos,Thriller,0,7,2,Laptop,5,2,0,WiFi,1,3,9,28,5,0,0,N/A
CUST00877,Netflix,27,25-34,Female,Kolkata,12,2022-12-08,Marathi,Standard,UPI,Monthly,Yes, ₹ 316.19 ," ₹ 3,764.01 ",1,0,2,No,689  min,160.2  min,13,95.5,16  days,2024-01-01,0  days,88.9  %,33  nos,Thriller,2,6,3,Mobile,5,2,0,WiFi,0,3,4,9,12,0,0,N/A
CUST00878,Amazon Prime,18,18-24,Female,Delhi,58,2019-03-11,Telugu,Standard,UPI,Monthly,Yes, ₹ 311.34 ," ₹ 16,209.21 ",1,0,0,Yes,335  min,77.9  min,33,49.7,17  days,2023-12-14,18  days,86.2  %,50  nos,Drama,21,6,2,Smart TV,3,1,1,4G,0,2,5,6,1,0,0,N/A
CUST00879,Netflix,33,25-34,Female,Hyderabad,3,2023-09-15,Tamil,Family,Net Banking,Monthly,Yes, ₹ 646.45 ," ₹ 1,665.44 ",0,2,0,No,1382  min,321.4  min,21,50.6,20  days,2024-01-01,0  days,85.4  %,39  nos,Reality,21,4,2,Mobile,2,0,0,WiFi,2,3,8,40,0,0,0,N/A
CUST00880,JioHotstar,37,35-44,Male,Ahmedabad,40,2020-09-18,Kannada,Basic,Debit Card,Monthly,No, ₹ 118.89 ," ₹ 4,529.39 ",2,3,1,No,500  min,116.3  min,10,62.9,8  days,2023-12-24,8  days,98.4  %,27  nos,Horror,21,6,4,Desktop,3,0,0,4G,1,2,6,38,5,48.5,1,Infrequent Usage
CUST00881,Amazon Prime,31,25-34,Female,Chennai,10,2023-02-10,Bengali,Standard,UPI,Annual,No, ₹ 322.81 ," ₹ 3,170.93 ",0,0,0,No,387  min,90  min,15,26.1,9  days,2024-01-01,0  days,51.1  %,65  nos,Action,22,5,4,Smart TV,3,3,0,WiFi,0,3,4,8,4,0,1,Content
CUST00882,SonyLiv,18,18-24,Female,Pune,9,2023-03-21,Marathi,Basic,Credit Card,Annual,Yes, ₹ 176.62 ," ₹ 1,458.99 ",0,0,0,No,788  min,183.3  min,15,25.5,21  days,2024-01-01,0  days,37  %,47  nos,Sci-Fi,22,6,3,Mobile,4,0,0,WiFi,0,2,8,29,0,59.8,0,N/A
CUST00883,JioHotstar,36,35-44,Male,Chennai,49,2019-12-04,Telugu,Standard,UPI,Annual,No, ₹ 278.29 ," ₹ 12,334.12 ",0,0,1,No,766  min,178.1  min,14,12.7,16  days,2023-12-29,3  days,66.2  %,1  nos,Documentary,31,6,0,Mobile,1,1,0,WiFi,2,3,4,15,0,0,0,N/A
CUST00884,Amazon Prime,20,18-24,Female,Ahmedabad,21,2022-03-27,Kannada,Basic,UPI,Quarterly,Yes, ₹ 131.33 ," ₹ 2,503.22 ",1,0,1,No,754  min,175.3  min,10,37.2,19  days,2024-01-01,0  days,72.1  %,17  nos,Comedy,33,5,1,Tablet,0,1,2,WiFi,1,5,5,37,12,6.2,0,N/A
CUST00885,JioHotstar,34,25-34,Male,Lucknow,53,2019-08-10,Tamil,Standard,Debit Card,Annual,Yes, ₹ 303.39 ," ₹ 14,431.08 ",0,0,0,Yes,2172  min,505.1  min,11,27.4,8  days,2023-12-26,6  days,51.5  %,29  nos,Comedy,24,8,5,Laptop,3,0,2,4G,1,1,3,18,10,0,0,N/A
CUST00886,SonyLiv,24,18-24,Female,Mumbai,47,2020-02-17,English,Premium,UPI,Monthly,No, ₹ 501.51 ," ₹ 20,221.84 ",0,0,0,No,897  min,208.6  min,34,16.5,6  days,2023-12-31,1  days,62  %,52  nos,Horror,11,4,2,Tablet,3,0,0,WiFi,1,3,9,25,10,0,0,N/A
CUST00887,ZEE5,26,25-34,Male,Delhi,25,2021-11-19,Marathi,Standard,UPI,Monthly,Yes, ₹ 287.68 ," ₹ 6,425.77 ",0,0,1,Yes,1063  min,247.2  min,21,18.3,8  days,2023-12-29,3  days,82  %,18  nos,Sports,7,6,2,Mobile,1,3,0,5G,2,1,5,11,0,0,1,Price
CUST00888,ZEE5,38,35-44,Male,Jaipur,38,2020-10-27,Malayalam,Premium,UPI,Annual,Yes, ₹ 498.79 ," ₹ 16,433.21 ",0,1,1,No,163  min,37.9  min,13,13.6,11  days,2023-12-16,16  days,85.8  %,13  nos,Sci-Fi,17,7,1,Mobile,2,1,1,WiFi,3,3,7,20,14,0,0,N/A
CUST00889,Amazon Prime,36,35-44,Male,Mumbai,41,2020-08-19,Marathi,Family,Debit Card,Monthly,No, ₹ 630.26 ," ₹ 25,725.53 ",0,0,1,No,852  min,198.1  min,19,30,16  days,2023-12-29,3  days,79.5  %,53  nos,Reality,11,6,1,Mobile,1,1,0,WiFi,3,1,6,60,6,0,1,Content
CUST00890,Netflix,41,35-44,Female,Pune,11,2023-01-30,English,Family,UPI,Quarterly,No, ₹ 663.84 ," ₹ 6,558.18 ",0,0,0,No,1015  min,236  min,8,28.6,20  days,2024-01-01,0  days,58.2  %,66  nos,Drama,1,4,4,Mobile,3,0,0,3G,1,4,5,19,15,0,0,N/A
CUST00891,JioHotstar,29,25-34,Female,Bangalore,25,2021-11-15,Bengali,Basic,UPI,Monthly,No, ₹ 154.55 ," ₹ 3,567.95 ",0,0,0,No,255  min,59.3  min,13,20.6,19  days,2023-12-30,2  days,81.9  %,32  nos,Action,8,8,1,Smart TV,5,1,1,4G,0,3,8,38,3,22,0,N/A
CUST00892,ZEE5,25,25-34,Male,Kolkata,52,2019-09-19,Malayalam,Premium,Credit Card,Monthly,No, ₹ 505.40 ," ₹ 25,991.23 ",1,0,0,Yes,1299  min,302.1  min,15,55.7,7  days,2023-12-25,7  days,57.3  %,0  nos,Reality,2,3,1,Mobile,4,0,1,WiFi,2,2,7,54,9,0,0,N/A
CUST00893,Amazon Prime,28,25-34,Male,Kolkata,48,2020-01-05,Kannada,Standard,UPI,Annual,No, ₹ 272.72 ," ₹ 11,926.54 ",1,1,0,No,589  min,137  min,9,65.4,14  days,2023-12-30,2  days,61.3  %,40  nos,Horror,13,3,4,Laptop,4,0,0,4G,1,5,7,14,5,0,0,N/A
CUST00894,Netflix,34,25-34,Female,Delhi,55,2019-05-28,Marathi,Premium,UPI,Monthly,Yes, ₹ 509.92 ," ₹ 27,044.64 ",0,0,1,Yes,981  min,228.1  min,13,35.5,18  days,2023-12-27,5  days,68.3  %,29  nos,Comedy,20,2,0,Mobile,6,1,0,WiFi,0,3,2,23,5,0,0,N/A
CUST00895,SonyLiv,33,25-34,Female,Mumbai,50,2019-11-13,Hindi,Premium,Credit Card,Annual,Yes, ₹ 493.30 ," ₹ 23,121.30 ",0,0,0,No,1236  min,287.4  min,10,13.7,13  days,2023-12-24,8  days,58.1  %,9  nos,Sci-Fi,23,6,2,Smart TV,5,1,2,WiFi,0,3,1,38,10,0,0,N/A
CUST00896,JioHotstar,51,45-54,Male,Bangalore,14,2022-10-20,English,Basic,Net Banking,Monthly,Yes, ₹ 152.60 ," ₹ 2,035.65 ",0,0,0,Yes,1162  min,270.2  min,12,15.1,24  days,2023-12-31,1  days,68.6  %,48  nos,Drama,30,4,5,Mobile,3,2,0,4G,0,2,1,26,3,65.3,0,N/A
CUST00897,SonyLiv,37,35-44,Female,Ahmedabad,42,2020-07-11,Tamil,Standard,Net Banking,Quarterly,No, ₹ 300.33 ," ₹ 11,559.06 ",0,0,1,No,1006  min,234  min,14,31.4,16  days,2023-12-28,4  days,96.4  %,50  nos,Drama,2,9,3,Mobile,4,1,0,WiFi,2,4,4,33,6,0,0,N/A
CUST00898,JioHotstar,26,25-34,Non-Binary,Delhi,48,2019-12-24,English,Basic,UPI,Annual,Yes, ₹ 134.34 ," ₹ 5,862.81 ",0,0,0,No,622  min,144.7  min,11,73,18  days,2023-12-26,6  days,71.2  %,85  nos,Romance,27,4,6,Smart TV,3,0,1,4G,0,3,8,24,14,21.7,0,N/A
CUST00899,Amazon Prime,43,35-44,Female,Chennai,37,2020-12-11,Hindi,Premium,Wallet,Monthly,No, ₹ 527.15 ," ₹ 16,768.02 ",1,2,2,Yes,435  min,101.2  min,8,51.3,10  days,2024-01-01,0  days,69  %,46  nos,Horror,18,10,1,Tablet,1,1,1,WiFi,1,4,7,34,2,0,0,N/A
CUST00900,Amazon Prime,19,18-24,Female,Ahmedabad,1,2023-11-08,English,Standard,Net Banking,Annual,Yes, ₹ 311.39 , ₹ 292.96 ,1,0,0,No,678  min,157.7  min,1,61,28  days,2023-12-27,5  days,40.1  %,14  nos,Reality,22,3,2,Mobile,0,1,1,5G,1,3,5,21,4,0,0,N/A
CUST00901,JioHotstar,45,45-54,Male,Ahmedabad,21,2022-03-28,Malayalam,Standard,Wallet,Monthly,Yes, ₹ 316.97 ," ₹ 5,700.55 ",1,0,0,No,1089  min,253.3  min,23,50.6,0  days,2023-12-28,4  days,67.1  %,61  nos,Sci-Fi,31,7,6,Tablet,3,0,0,WiFi,0,5,9,21,8,0,0,N/A
CUST00902,ZEE5,31,25-34,Male,Ahmedabad,31,2021-05-20,Tamil,Basic,Net Banking,Monthly,Yes, ₹ 155.56 ," ₹ 4,199.86 ",0,0,1,No,857  min,199.3  min,22,52.7,19  days,2023-12-28,4  days,42.6  %,35  nos,Comedy,25,3,3,Mobile,2,0,0,WiFi,0,2,5,39,5,68.6,0,N/A
CUST00903,JioHotstar,18,18-24,Male,Lucknow,13,2022-11-21,Telugu,Basic,Credit Card,Monthly,Yes, ₹ 142.03 ," ₹ 1,575.44 ",0,1,1,No,1214  min,282.3  min,16,50.5,11  days,2023-12-27,5  days,90.9  %,42  nos,Romance,2,4,4,Laptop,4,2,0,5G,2,2,3,38,16,36.8,1,Price
CUST00904,JioHotstar,33,25-34,Male,Pune,59,2019-02-22,Tamil,Standard,Debit Card,Monthly,Yes, ₹ 314.53 ," ₹ 18,426.30 ",0,1,1,No,929  min,216  min,10,94.1,0  days,2023-12-23,9  days,50.5  %,31  nos,Reality,0,3,2,Mobile,3,0,1,WiFi,1,2,1,26,8,0,0,N/A
CUST00905,SonyLiv,35,35-44,Male,Mumbai,22,2022-03-12,Tamil,Standard,Credit Card,Quarterly,Yes, ₹ 313.83 ," ₹ 6,489.09 ",1,0,0,No,1080  min,251.2  min,9,50.9,19  days,2023-12-27,5  days,71  %,25  nos,Horror,35,4,5,Laptop,3,1,0,5G,3,2,7,33,10,0,0,N/A
CUST00906,Amazon Prime,40,35-44,Non-Binary,Delhi,2,2023-10-27,Malayalam,Standard,UPI,Annual,Yes, ₹ 280.34 , ₹ 553.12 ,1,0,1,No,976  min,227  min,1,63.2,12  days,2023-12-25,7  days,57.9  %,51  nos,Sci-Fi,17,12,0,Laptop,4,1,1,4G,0,4,6,46,5,0,0,N/A
CUST00907,Amazon Prime,26,25-34,Male,Bangalore,22,2022-02-11,Telugu,Premium,Debit Card,Annual,Yes, ₹ 516.63 ," ₹ 10,621.34 ",0,0,0,No,1726  min,401.4  min,11,67.2,26  days,2023-12-31,1  days,62.3  %,51  nos,Horror,17,2,4,Smart TV,2,0,1,WiFi,3,2,5,11,9,0,0,N/A
CUST00908,JioHotstar,31,25-34,Male,Ahmedabad,32,2021-04-29,Bengali,Basic,Credit Card,Monthly,No, ₹ 148.54 ," ₹ 4,547.87 ",0,1,0,No,950  min,220.9  min,11,5,14  days,2023-12-31,1  days,81.6  %,53  nos,Action,1,4,3,Smart TV,1,1,0,WiFi,1,2,6,35,13,39.7,1,Content
CUST00909,JioHotstar,33,25-34,Female,Kolkata,22,2022-02-15,Malayalam,Family,Debit Card,Monthly,No, ₹ 661.39 ," ₹ 13,777.60 ",0,0,2,No,1085  min,252.3  min,25,38.2,7  days,2023-12-27,5  days,55.9  %,37  nos,Reality,10,11,6,Smart TV,1,4,0,WiFi,1,2,0,25,15,0,1,Infrequent Usage
CUST00910,Amazon Prime,18,18-24,Female,Chennai,54,2019-06-27,Kannada,Standard,UPI,Monthly,Yes, ₹ 294.14 ," ₹ 13,844.25 ",0,0,0,Yes,603  min,140.2  min,27,42,11  days,2023-12-27,5  days,55.9  %,71  nos,Documentary,7,5,3,Mobile,1,0,0,4G,0,3,8,19,7,0,0,N/A
CUST00911,Netflix,31,25-34,Female,Jaipur,11,2023-01-15,Malayalam,Premium,UPI,Monthly,Yes, ₹ 531.25 ," ₹ 5,586.30 ",0,0,1,No,1256  min,292.1  min,8,46.7,6  days,2023-12-14,18  days,45.7  %,51  nos,Comedy,30,5,1,Smart TV,2,2,2,WiFi,3,1,6,28,10,0,1,Price
CUST00912,Amazon Prime,30,25-34,Male,Bangalore,22,2022-02-25,Kannada,Standard,Debit Card,Quarterly,Yes, ₹ 302.22 ," ₹ 5,977.25 ",0,0,2,No,692  min,160.9  min,19,37.4,0  days,2023-12-25,7  days,58.8  %,54  nos,Action,36,6,3,Smart TV,1,2,0,WiFi,2,3,10,20,0,0,0,N/A
CUST00913,Netflix,38,35-44,Female,Bangalore,34,2021-02-18,English,Family,UPI,Monthly,Yes, ₹ 683.88 ," ₹ 22,253.90 ",0,0,0,Yes,1111  min,258.4  min,16,69.9,5  days,2023-12-28,4  days,56.3  %,56  nos,Horror,6,5,2,Desktop,4,0,1,WiFi,0,3,5,25,5,0,0,N/A
CUST00914,SonyLiv,34,25-34,Male,Jaipur,5,2023-07-28,Gujarati,Standard,UPI,Quarterly,Yes, ₹ 297.27 ," ₹ 1,283.35 ",0,1,0,Yes,1477  min,343.5  min,25,69.3,22  days,2023-12-26,6  days,100  %,53  nos,Comedy,33,5,3,Mobile,6,2,1,5G,1,5,7,35,18,0,0,N/A
CUST00915,Netflix,36,35-44,Female,Jaipur,2,2023-10-14,Hindi,Standard,Net Banking,Monthly,Yes, ₹ 297.95 , ₹ 574.32 ,0,1,0,No,1665  min,387.2  min,17,17,0  days,2023-12-30,2  days,53.1  %,25  nos,Comedy,20,6,2,Smart TV,5,0,1,WiFi,1,2,10,24,5,0,0,N/A
