show_id,title,type,platform,primary_genre,genres,director,cast,country,language,release_year,date_added,rating,duration,duration_minutes,num_seasons,num_episodes,imdb_rating,rotten_tomatoes_score,imdb_votes,budget_million_usd,production_company,awards_won,hours_watched_million,description
s11936,The Last of Us: Legacy,TV Show,Netflix,Game Show,"Game Show, Crime",Zoya Akhtar,"Idris Elba, Antonio Banderas, Tilda Swinton, Paul Mescal",Philippines,Tagalog,2020,2023-03-05,TV-PG,1 Season,,1.0,12.0,6.4,68,77661,,Lionsgate,0,162,"When scientist loses everything, they embark on a journey to uncover the truth."
s11937,Squid Game,TV Show,Amazon Prime Video,Documentary,"Documentary, Game Show",,"Will Smith, Zendaya, Brad Pitt",United States,English,2026,2026-05-03,TV-14,2 Seasons,,2.0,44.0,6.4,65,19897,,20th Century Studios,0,29,An investigation into political scandal that shook the world.
s11938,A Silent Echo,Movie,Disney+,Drama,"Drama, Action, Fantasy",Alejandro Cameron,"Tilda Swinton, Ryan Reynolds, Hiroyuki Sanada, Léa Seydoux, Millie Bobby Brown",India,Hindi,2017,2019-08-06,PG,89 min,89.0,,,7.4,79,709,3.4,Legendary Pictures,0,0,A scientist must confront moral dilemmas while trying to save those he loves.
s11939,Only Murders,TV Show,Netflix,Reality TV,"Reality TV, Crime",Jordan Prince-Bythewood,"Ayaka Miyoshi, Emma Thompson, IU",Egypt,Arabic,2006,2007-02-09,TV-14,2 Seasons,,2.0,32.0,6.0,69,6674,,Walt Disney Pictures,0,4,"When doctor loses everything, they embark on a journey to find redemption."
s11940,When the Stars Fall,Movie,Netflix,Crime,"Crime, War",Alejandro Almodóvar,"Timothée Chalamet, Ranveer Singh, Margot Robbie, IU",United States,English,2023,2026-08-22,R,98 min,98.0,,,7.9,96,3114,6.1,Illumination,3,5,"As a shocking revelation unfolds, artist discovers a hidden truth."
s11941,House of Cards,TV Show,Amazon Prime Video,Crime,Crime,Christopher Kurosawa,"Penélope Cruz, Robert De Niro, Ranveer Singh, Alia Bhatt, Vicky Kaushal",France,French,2017,2017-06-03,TV-MA,1 Season,,1.0,12.0,7.0,58,8944,,A24,0,17,"As an old friend returning unfolds, mother discovers a family conspiracy."
s11942,The Boys,TV Show,Amazon Prime Video,Thriller,"Thriller, Documentary",Bong Chan-wook,"Nicole Kidman, Noah Schnapp, Antonio Banderas, Masami Nagasawa, Amitabh Bachchan",Japan,Japanese,2019,2021-09-06,TV-MA,1 Season,,1.0,10.0,6.4,68,472,,Red Chillies Entertainment,0,0,"When teacher witnesses a crime, they become the target of a shadowy organization."
s11943,Mr. Robot,TV Show,Netflix,Anime,"Anime, Kids, Talk Show",Christopher von Trier,"Marion Cotillard, Priyanka Chopra, Shah Rukh Khan, Sakura Ando",Japan,Japanese,2021,2024-06-06,TV-PG,2 Seasons,,2.0,20.0,6.3,61,9942,,Walt Disney Pictures,0,11,A mother must confront impossible odds while trying to save those he loves.
s11944,In the Name of Love,Movie,HBO Max,Adventure,Adventure,Anurag Iñárritu,"Deepika Padukone, Dwayne Johnson, Ryan Reynolds, Shah Rukh Khan, Léa Seydoux",Germany,German,1995,1995-10-25,R,107 min,107.0,,,6.2,43,7046,6.6,A24,0,13,A artist must confront family secrets while trying to save those he loves.
s11945,The Night Agent,TV Show,Amazon Prime Video,Documentary,"Documentary, Reality TV, Comedy",Rajkumar Peele,"Amitabh Bachchan, Viola Davis",India,Hindi,2026,2026-10-10,TV-Y7,1 Season,,1.0,12.0,7.0,60,134541,,Dharma Productions,0,278,An in-depth look at organized crime and its impact on society.
s11946,In the Depths of Night,Movie,Disney+,Musical,"Musical, Horror",,"Viola Davis, Noah Schnapp",France,French,2024,2024-08-17,R,81 min,81.0,,,6.2,59,74227,64.4,Pixar,0,45,A mother must confront impossible odds while discovering who he truly is.
s11947,The Night Agent,TV Show,Amazon Prime Video,Drama,"Drama, Mystery",,"Ayaka Miyoshi, Park Seo-joon, Angelina Jolie, Nicole Kidman, Sakura Ando",United Kingdom,English,2008,2008-09-18,TV-14,1 Season,,1.0,22.0,7.1,77,1854,,Amazon MGM Studios,1,2,"As an old friend returning unfolds, criminal discovers a family conspiracy."
s11948,Peaky Blinders,TV Show,HBO Max,Documentary,"Documentary, Mystery",Lars Chan-wook,"Park Seo-joon, Tom Hanks, Daniel Craig",Indonesia,Indonesian,2024,2025-08-10,TV-14,1 Season,,1.0,12.0,6.3,47,6663,,Marvel Studios,0,9,An investigation into political scandal that shook the world.
s11949,The Boys,TV Show,Crunchyroll,Game Show,"Game Show, Thriller",,"Deepika Padukone, Ken Watanabe, Shah Rukh Khan, Oscar Isaac, Sakura Ando",United Kingdom,English,2021,2022-02-28,TV-14,2 Seasons,,2.0,16.0,8.9,84,2787,,Blumhouse,0,4,A doctor must confront moral dilemmas while trying to save those he loves.
s11950,The Lincoln Lawyer,TV Show,Amazon Prime Video,Crime,Crime,Gina del Toro,"Ranbir Kapoor, Daniel Craig, Deepika Padukone",India,Hindi,2018,2018-06-07,TV-Y,1 Season,,1.0,12.0,9.3,99,6921,,Apple Studios,1,5,"As an old friend returning unfolds, artist discovers a family conspiracy."
s11951,House of Cards,TV Show,Netflix,Kids,"Kids, Thriller, Game Show",,"Alia Bhatt, Emma Thompson",Turkey,Turkish,2012,2012-08-19,TV-Y7,3 Seasons,,3.0,30.0,5.8,54,4048,,Lucasfilm,0,8,"As a deadly accident unfolds, journalist discovers his true identity."
s11952,The Witcher,TV Show,Amazon Prime Video,Drama,"Drama, Thriller",,"Tom Hanks, Paul Mescal, Ranbir Kapoor",Italy,Italian,2013,2013-08-13,TV-Y7,7 Seasons,,7.0,84.0,7.7,87,196094,,Universal Pictures,0,137,"When doctor loses everything, they embark on a journey to rebuild her life."
s11953,Only Murders,TV Show,Amazon Prime Video,Comedy,Comedy,David Akhtar,"Viola Davis, Amitabh Bachchan, Alia Bhatt, Millie Bobby Brown, Penélope Cruz",Denmark,Danish,1996,1997-07-07,TV-MA,5 Seasons,,5.0,60.0,6.1,56,3057,,Focus Features,0,7,"When mother meets a rival, their lives turn upside down."
s11954,House of Cards: Uprising,TV Show,Disney+,Crime,"Crime, Animation",,"Marion Cotillard, Song Kang-ho, Margot Robbie",United States,English,1986,1991-06-23,TV-Y7,2 Seasons,,2.0,16.0,8.0,73,3291,,Focus Features,2,6,"As a shocking revelation unfolds, musician discovers his true identity."
s11955,The Last Summer,Movie,Peacock,Comedy,Comedy,David Kore-eda,"Ranbir Kapoor, Robert De Niro, Millie Bobby Brown, Pedro Pascal, Timothée Chalamet",Spain,Spanish,2022,2022-07-27,PG,60 min,60.0,,,5.6,69,3728,7.6,Red Chillies Entertainment,0,8,"When doctor meets an old friend, their lives turn upside down."
s11956,Between Lines,Movie,Netflix,Crime,Crime,Martin Villeneuve,"Florence Pugh, Margot Robbie, Denzel Washington, Noah Schnapp, Priyanka Chopra",United States,English,2020,2020-09-21,R,80 min,80.0,,,8.2,92,1215,106.4,Focus Features,2,0,"As a shocking revelation unfolds, criminal discovers a family conspiracy."
s11957,The Queen's Gambit,Movie,Amazon Prime Video,Thriller,"Thriller, Adventure",,"Aamir Khan, Emma Thompson, Penélope Cruz, Lupita Nyong'o, Tom Hanks",United Kingdom,English,2012,2013-11-17,NC-17,129 min,129.0,,,4.9,42,33473,6.0,Amazon MGM Studios,0,61,A series of strange events leads journalist into a deadly game.
s11958,A Quiet Place,Movie,Netflix,Sci-Fi,Sci-Fi,Park del Toro,"Emma Thompson, Meryl Streep, Idris Elba, Shah Rukh Khan, Léa Seydoux",Brazil,Portuguese,2025,2026-01-18,Not Rated,87 min,87.0,,,9.0,87,27869,27.2,Red Chillies Entertainment,0,20,"In the year 2150, humanity faces extinction from the deep ocean."
s11959,When the Stars Fall,Movie,Hulu,Comedy,Comedy,Gina Peele,"Margot Robbie, Jun Ji-hyun, Deepika Padukone, Brad Pitt",United States,English,2025,2025-11-09,R,151 min,151.0,,,6.0,69,297,34.7,Warner Bros,0,0,detective must navigate the chaos of modern dating.
s11960,The Queen's Gambit,Movie,Disney+,Action,Action,Alfonso Chan-wook,"Song Kang-ho, Alia Bhatt, Hiroyuki Sanada",Germany,German,2025,2026-10-24,PG-13,80 min,80.0,,,6.9,63,4455,28.8,Ghibli,0,3,artist must stop the very government he served before discovering who he truly is.
s11961,In the Shadow of Giants,Movie,Netflix,Fantasy,Fantasy,Ava Blanchett,"IU, Cate Blanchett",United States,English,2014,2014-01-05,PG,89 min,89.0,,,6.9,60,2165,52.5,MAPPA,0,5,A soldier must confront impossible odds while risking everything.
s11962,The Night Agent,TV Show,Amazon Prime Video,Reality TV,"Reality TV, Game Show",David Cameron,"Park Seo-joon, IU, Noah Schnapp",Spain,Spanish,2021,2024-07-16,TV-14,2 Seasons,,2.0,12.0,6.8,65,5655,,Blumhouse,0,10,"As an old friend returning unfolds, doctor discovers a family conspiracy."
s11963,The Last Light,Movie,Netflix,Thriller,"Thriller, Sci-Fi",Martin Blanchett,"Ayaka Miyoshi, Tom Hanks, Timothée Chalamet, Will Smith, Scarlett Johansson",India,Hindi,2013,2013-03-09,PG,83 min,83.0,,,5.7,63,16764,10.9,Lionsgate,0,35,A artist uncovers a dark secret about corporation.
s11964,The Witcher,TV Show,Amazon Prime Video,Comedy,"Comedy, Talk Show",,"Ayaka Miyoshi, Ryan Reynolds, Angelina Jolie, Léa Seydoux",India,Hindi,2013,2013-06-08,TV-PG,2 Seasons,,2.0,44.0,7.6,70,4094,,Legendary Pictures,0,2,A artist accidentally an old friend returning and hilarity ensues.
s11965,In the Name of Love,Movie,Amazon Prime Video,Drama,"Drama, Crime",Taika Hirani,"Jun Ji-hyun, Ayaka Miyoshi, Tom Hanks",United States,English,2023,2024-03-04,G,88 min,88.0,,,5.9,54,25386,23.5,Studio Ghibli,0,10,"As a shocking revelation unfolds, scientist discovers his true identity."
s11966,The Empress: Origins,TV Show,Apple TV+,Drama,"Drama, Anime",,"Ranbir Kapoor, Oscar Isaac, Penélope Cruz, Alia Bhatt, Ryan Reynolds",India,Hindi,2023,2024-12-04,TV-G,2 Seasons,,2.0,20.0,7.3,65,929170,,Amblin Entertainment,0,661,"As a shocking revelation unfolds, artist discovers his true identity."
s11967,The Last Witness,Movie,Amazon Prime Video,Drama,"Drama, Sci-Fi",Anurag Iñárritu,"Robert De Niro, Scarlett Johansson, Viola Davis, Masami Nagasawa",United States,English,2021,2022-01-20,PG,90 min,90.0,,,8.5,78,54358,18.5,Marvel Studios,3,21,"When teacher loses everything, they embark on a journey to rebuild her life."
s11968,The Last Summer,Movie,Hulu,Thriller,"Thriller, Musical",Denis del Toro,"Alia Bhatt, Ryan Reynolds, Aamir Khan, Jennifer Lawrence, Priyanka Chopra",India,Hindi,2026,2026-03-23,PG-13,90 min,90.0,,,6.8,61,3750,41.4,Pixar,0,9,A series of disappearances leads detective into a deadly game.
s11969,Between Two Worlds,Movie,Peacock,Action,Action,Christopher Joon-ho,"Masami Nagasawa, Millie Bobby Brown, Cate Blanchett, Ryan Reynolds",Spain,Spanish,2001,2006-05-05,PG-13,96 min,96.0,,,5.5,46,148,148.3,Marvel Studios,0,0,A former assassin is pulled back into action when a mysterious disappearance.
s11970,In the Heart of Winter,Movie,Netflix,Comedy,"Comedy, Animation",Zoya Prince-Bythewood,"Margot Robbie, Pedro Pascal, Léa Seydoux",United Kingdom,English,2022,2022-07-04,R,109 min,109.0,,,7.1,76,14544,21.6,A24,0,14,"When criminal meets a rival, their lives turn upside down."
s11971,The Night Agent,TV Show,Netflix,Drama,Drama,Taika Prince-Bythewood,"Zendaya, Park Seo-joon, Vicky Kaushal, Emma Thompson",United States,English,2026,2026-07-15,TV-PG,2 Seasons,,2.0,16.0,6.8,69,369,,Legendary Pictures,0,0,A musician must confront family secrets while trying to save those he loves.
s11972,A Quiet Place,Movie,Disney+,Thriller,"Thriller, Documentary",Cate Joon-ho,"Ayaka Miyoshi, Scarlett Johansson, Timothée Chalamet, Lupita Nyong'o",Brazil,Portuguese,2021,2022-03-23,R,134 min,134.0,,,7.5,72,1286,3.4,MAPPA,0,1,"When doctor witnesses a crime, they become the target of a ruthless crime lord."
s11973,Beyond Redemption,Movie,Apple TV+,Thriller,Thriller,,"Léa Seydoux, Antonio Banderas, Millie Bobby Brown",Italy,Italian,2026,2026-08-22,PG,141 min,141.0,,,7.8,73,6693,11.1,20th Century Studios,8,5,A soldier uncovers a dark secret about cult.
s11974,Beyond Reality,Movie,Amazon Prime Video,Action,"Action, Documentary",James Bigelow,"Idris Elba, Ayaka Miyoshi, Paul Mescal, Amitabh Bachchan",United States,English,2001,2001-10-09,R,121 min,121.0,,,5.0,47,146186,43.8,Lionsgate,0,78,A former assassin is pulled back into action when a mysterious disappearance.
s11975,In the Heart of Winter,Movie,Netflix,Fantasy,Fantasy,Rajkumar Coppola,"IU, Idris Elba",India,Hindi,2016,2021-11-17,PG,107 min,107.0,,,4.5,41,79536,38.4,Focus Features,0,59,A journalist must confront moral dilemmas while discovering who he truly is.
s11976,The Last Summer,Movie,Amazon Prime Video,Horror,"Horror, Documentary, Romance",Bong Waititi,"Amitabh Bachchan, Cate Blanchett, Gong Yoo, Alia Bhatt, Meryl Streep",United States,English,2024,2024-02-19,PG-13,157 min,157.0,,,5.9,54,4389,119.7,Bad Robot,0,1,An isolated remote island hides a terrifying government.
s11977,The Gentlemen: Origins,TV Show,Netflix,Drama,Drama,,"Paul Mescal, Nicole Kidman, Idris Elba, Antonio Banderas, Will Smith",United States,English,2011,2013-03-09,TV-MA,4 Seasons,,4.0,48.0,9.2,90,4130,,Focus Features,0,9,"As a mysterious disappearance unfolds, doctor discovers a family conspiracy."
s11978,The Bear,TV Show,HBO Max,Documentary,"Documentary, Kids",,"Leonardo DiCaprio, Will Smith, IU, Ayaka Miyoshi",Japan,Japanese,2018,2019-09-20,TV-14,4 Seasons,,4.0,64.0,7.2,66,40164,,Amazon MGM Studios,0,45,An investigation into corporate scandal that shook the world.
s11979,The Last of Us,TV Show,Netflix,Thriller,Thriller,,"Noah Schnapp, Jennifer Lawrence, Daniel Craig",United States,English,2016,2017-06-05,TV-G,1 Season,,1.0,16.0,7.9,84,400,,Sony Pictures,2,0,A series of disappearances leads mother into a deadly game.
s11980,Kingdom,TV Show,Hulu,Drama,Drama,Jordan Blanchett,"Tilda Swinton, Noah Schnapp, Angelina Jolie",India,Hindi,2016,2017-04-04,TV-G,3 Seasons,,3.0,24.0,6.3,59,15059,,Ghibli,0,9,A soldier must confront moral dilemmas while discovering who he truly is.
s11981,Between Lines,Movie,Hulu,Animation,"Animation, Mystery, Comedy",Kathryn Blanchett,"Tilda Swinton, Gong Yoo, Sakura Ando, Alia Bhatt, Ken Watanabe",Mexico,Spanish,2001,2002-07-27,PG,87 min,87.0,,,6.6,43,27562,15.5,Sony Pictures,2,15,A soldier must confront his past while trying to save those he loves.
s11982,The Witcher,TV Show,Amazon Prime Video,Reality TV,"Reality TV, Documentary, Sci-Fi",Park Peele,"Viola Davis, Léa Seydoux, Tilda Swinton, Leonardo DiCaprio, Hiroyuki Sanada",South Korea,Korean,2020,2025-05-27,TV-14,3 Seasons,,3.0,30.0,5.1,54,110874,,Walt Disney Pictures,0,65,"When soldier loses everything, they embark on a journey to find redemption."
s11983,The Last Whisper,Movie,Apple TV+,Action,"Action, Adventure",,"Javier Bardem, Oscar Isaac, Priyanka Chopra, Lupita Nyong'o, Florence Pugh",Italy,Italian,2008,2009-06-03,PG,99 min,99.0,,,6.0,53,6730,254.9,20th Century Studios,0,14,A former cop is pulled back into action when a mysterious disappearance.
s11984,The Last of Us: Return,TV Show,Hulu,Animation,"Animation, Sci-Fi",,"Shah Rukh Khan, Angelina Jolie",India,Hindi,2025,2026-04-23,TV-14,1 Season,,1.0,12.0,5.6,69,6000,,Walt Disney Pictures,0,9,A detective must confront personal demons while risking everything.
s11985,The Last Whisper,Movie,Netflix,Fantasy,"Fantasy, Crime",Alfonso Hirani,"Denzel Washington, Margot Robbie, Masami Nagasawa",United States,English,1982,1982-11-11,R,124 min,124.0,,,6.7,64,689,15.8,Blumhouse,0,0,"When soldier loses everything, they embark on a journey to uncover the truth."
s11986,Between Lines,Movie,Apple TV+,Sci-Fi,"Sci-Fi, Animation",Ava Nolan,"Viola Davis, Denzel Washington",United States,English,2017,2022-08-05,PG,109 min,109.0,,,5.4,69,4456,38.1,A24,0,3,"In the year 2042, humanity faces climate collapse from within."
s11987,Beyond Redemption,Movie,Disney+,Action,"Action, Animation, Musical",Gina Villeneuve,"Deepika Padukone, Noah Schnapp, Kareena Kapoor, Will Smith",United States,English,2023,2025-11-27,PG-13,136 min,136.0,,,5.0,58,2110,13.7,T-Series,0,2,"After an old friend returning, musician seeks revenge against a shadowy organization."
s11988,Paradox,Movie,Disney+,Comedy,Comedy,,"Dwayne Johnson, Park Seo-joon",United States,English,2000,2005-05-13,PG-13,112 min,112.0,,,7.3,63,5858,13.6,Warner Bros,2,10,A journalist accidentally an old friend returning and hilarity ensues.
s11989,The Last Kingdom,Movie,Paramount+,Drama,"Drama, Comedy, War",,"Deepika Padukone, Ryan Reynolds, Song Kang-ho, Oscar Isaac",United Kingdom,English,2016,2018-05-09,R,77 min,77.0,,,7.1,82,2052,3.6,DreamWorks,0,3,A mother must confront personal demons while discovering who he truly is.
s11990,Beyond Reality,Movie,Netflix,Thriller,"Thriller, Crime, Drama",Sofia Waititi,"Margot Robbie, Sakura Ando, Cate Blanchett",United Kingdom,English,2019,2019-12-10,PG-13,125 min,125.0,,,6.6,78,2185,22.7,Warner Bros,0,1,A series of strange events leads detective into a deadly game.
s11991,The Sandman,TV Show,Hulu,Animation,Animation,Barry Tarantino,"Javier Bardem, Timothée Chalamet, Ken Watanabe, Jennifer Lawrence",India,Hindi,1984,1984-10-27,TV-PG,1 Season,,1.0,12.0,5.4,61,2676,,Blumhouse,0,6,A doctor must confront moral dilemmas while risking everything.
s11992,In the Shadow of Giants,Movie,Disney+,Drama,"Drama, Documentary",Taika von Trier,"Millie Bobby Brown, Deepika Padukone, Dwayne Johnson, Paul Mescal, Idris Elba",Spain,Spanish,2022,2022-09-10,PG-13,119 min,119.0,,,8.9,89,1339,59.6,CJ Entertainment,0,2,"As a deadly accident unfolds, teacher discovers his true identity."
s11993,Between Lines,Movie,Hulu,Action,Action,,"Zendaya, Penélope Cruz",Spain,Spanish,2002,2002-04-22,PG,89 min,89.0,,,5.6,68,15503,34.8,Pixar,0,30,A former assassin is pulled back into action when a shocking revelation.
s11994,In the Shadow of Giants,Movie,Netflix,Crime,Crime,,"Kareena Kapoor, Shah Rukh Khan, Ayaka Miyoshi, Paul Mescal",India,Hindi,2014,2017-12-17,R,116 min,116.0,,,8.0,82,11346,2.7,CJ Entertainment,0,26,"When mother loses everything, they embark on a journey to rebuild her life."
s11995,The Last of Us,TV Show,Netflix,Comedy,"Comedy, Kids",Sofia Cuarón,"Priyanka Chopra, Scarlett Johansson, Timothée Chalamet, Robert De Niro, Antonio Banderas",United States,English,2020,2021-01-10,TV-MA,6 Seasons,,6.0,72.0,8.4,92,115032,,Lionsgate,0,156,criminal must navigate the chaos of corporate America.
s11996,The Empress,TV Show,Disney+,Crime,"Crime, Drama",,"Daniel Craig, Javier Bardem",Canada,English,2012,2013-02-03,TV-14,1 Season,,1.0,22.0,7.9,59,1312,,Studio Ghibli,0,2,"When doctor loses everything, they embark on a journey to uncover the truth."
s11997,Ozark,TV Show,Amazon Prime Video,Comedy,"Comedy, Sci-Fi",,"Pedro Pascal, Penélope Cruz, Jennifer Lawrence, Will Smith, Jun Ji-hyun",Egypt,Arabic,2022,2022-12-02,TV-14,1 Season,,1.0,8.0,6.3,56,7592,,Illumination,0,10,A soldier accidentally an old friend returning and hilarity ensues.
s11998,A Broken Promise,Movie,Amazon Prime Video,Thriller,Thriller,Barry Bigelow,"Priyanka Chopra, Kareena Kapoor, Kim Soo-hyun",Japan,Japanese,2025,2026-03-07,R,91 min,91.0,,,6.7,68,1672,8.7,CJ Entertainment,0,4,A series of murders leads doctor into a deadly game.
s11999,Mr. Robot,TV Show,Netflix,Sci-Fi,"Sci-Fi, Thriller",Quentin Coogler,"Amitabh Bachchan, Deepika Padukone, Penélope Cruz, Meryl Streep, Ranveer Singh",Australia,English,2020,2020-01-19,Not Rated,3 Seasons,,3.0,30.0,4.5,41,2258,,Dharma Productions,0,4,"In the year 2099, humanity faces climate collapse from a parallel dimension."
s12000,The Conductor,Movie,Disney+,Animation,"Animation, Musical",David Zhao,"Margot Robbie, Deepika Padukone, Sakura Ando, Tom Hanks",Indonesia,Indonesian,1981,1983-09-27,R,122 min,122.0,,,5.5,48,69932,21.2,T-Series,0,82,"As a shocking revelation unfolds, journalist discovers a family conspiracy."
s12001,The Diplomat,TV Show,Netflix,Reality TV,Reality TV,,"Dwayne Johnson, Paul Mescal, Gong Yoo, Jun Ji-hyun, Viola Davis",United States,English,2004,2004-10-20,TV-14,1 Season,,1.0,12.0,8.2,70,26412,,Dharma Productions,1,53,A artist must confront personal demons while risking everything.
